Title,Daily Inflation(%)
SUTAS YOGURT 1000 GR KAYMAKSIZ,0.0
SUTAS YOGURT 1000 GR TAVA,0.0
SUTAS YOGURT 1500 GR KAYMAKSIZ,0.0
SUTAS YOGURT 1750 GR KAYMAKLI,0.0
SUTAS YOGURT 2000 GR KAYMAKSIZ,0.0
SUTAS YOGURT 3 KG YARIM YAGLI KOVA,0.0
SUTAS YOGURT 500 GR ORMAN MEYVELI,0.0
SUTAS YOGURT 600 GR KAYMAKSIZ,0.0
SUTAS YOGURT 850 GR KAYMAKLI,0.0
SUTAS YOGURT SUZME DAHA YOGUN 900GR,0.0
SİVRİ BİBER,-17.648096946879228
T.OGLU 300 GR KAHVALTILIK LOR PEY.,0.0
T.OGLU 350GR EZINE KLASIK. PEYNIR,0.0
T.OGLU 350GR EZINE KOYUN PEYNIR,0.0
T.OGLU DILIM EZINE 450GR KECI PEYNIRI,0.0
T.OGLU DILIM EZINE 450GR KLASIK BEYAZ PEYNIR,0.0
T.OGLU DILIM EZINE 450GR KOYUN PEYNIRI,0.0
T.OGLU PEYNIR CECIL 250 GR,0.0
T.OGLU PEYNIR DIL 250 GR,0.0
TADELLE 30 GR FINDIK DOL.SUTLU CIK,0.0
TADELLE 30 GR MAXINUT GOFRETIİ FINDIKLI GRANUL BAR,0.0
TADELLE 35 GR BEYAZ ÇİKOLATA KAPLAMALI SÜTLÜ KREMA,0.0
TADELLE 35 GR ÇIKOLATALI GOFRET,0.0
TADELLE 52 GR FINDIK DOL.SUTLU CIK KING SIZE,0.0
TADIBU 330 GR KAKAOLU FINDIK KREMASI,0.0
TADIM  180 GR AYCEKIRDEK SIYAH BOL TUZLU,0.0
TADIM 135 GR BADEM ICI KAV.,0.0
TADIM 180 GR AYCEKIRDEGI SIYAH,0.0
TADIM 180 GR KLASIK TUZSUZ YER FISTIGI,0.0
TADIM 180 GR SARI LEBLEBI CİFTE KAV.,0.0
TADIM ANTEP FISTIKLI BAR 30 GR,0.0
TADIM BADEM ICI CIG 180 GR,0.0
TADIM CEVIZ ICI 150 GR,0.0
TADIM FINDIK ICI 180 GR KAVRULMUS,0.0
TADIM FINDIKLI BAR 30 GR,0.0
TADIM KABAK CEKIRDEGI 180 GR,0.0
TADIM KABUKLU YER FISTIĞI 250GR,0.0
TADIM KARISIK FESTIVAL 180 GR,0.0
TADIM KARNAVAL 122 GR,0.0
TADIM KLASIK 180 GR,0.0
TADIM SARI LEBLEBI 180 GR TUZLU,0.0
TADIM SPORTIF BAR 30 GR,0.0
TADIM UZUM SULTANIYE 140 GR,0.0
TADIM YER FISTIGI 180 GR TUZLU,0.0
TADIM YER FISTIKLI BAR 30 GR,0.0
TAFT 250ML SAC SPREYI KERATIN,0.0
TAHA BADEM SEKERI 150 GR,0.0
TAHA DRAJE UZUM 150GR,0.0
TAHSILDAROGLU KLASIK BEYAZ PEYNIR KG,0.0
TAMEK BEZELYE 670 GR CAM,0.0
TAMEK DOMATES SALCASI 700 GR CAM,0.0
TAMEK GARNITUR 550 GR CAM,0.0
TAMEK KAHVALTI SOSU 300 GR ACI,0.0
TAMEK KAHVALTI SOSU 300 GR NORMAL,0.0
TAMEK KONSERVE MISIR 3X210 GR,0.0
TAMEK SALCA DOMATES 360 GR CAM,0.0
TAMEK SALCA DOMATES 830 GR TNK,0.0
TARIS Z.YAGI NAT. SIZMA 750 ML CAM (1915 SERISI),4.651270959789763
TAT BEZELYE 680 GR CAM,0.0
TAT BEZELYE 830GR TNK,0.0
TAT CEVIZLI EZME 300 GR,22.2246916324036
TAT DOMATES PURE 200ML PKT,0.0
TAT DOMATES SALCASI 830 GR,0.0
TAT GARNITUR 550 GR CAM,0.0
TAT HASLANMIS BARBUNYA 800 GR TNK,0.0
TAT HASLANMIS FASULYE 800 GR TNK,0.0
TAT HASLANMIS NOHUT 800 GR TNK,0.0
TAT KETCAP 650 GR+MAYONEZ 560 GR,0.0
TAT KOZLENMIS PATLICAN 520 GR CAM,0.0
TAT MISIR 3'LU 210 GR TNK,0.0
TAT PATLICAN SALATASI 520 GR  CAM,0.0
TAT SALCA BIBER ACI CAM 550 GR,0.0
TAT TURSU BIBERIYE 330 GR CAM,0.0
TAT TURSU KORNISON 350 GR CAM,0.0
TAT TURSU KORNISON 680 GR CAM,0.0
"TEKSUT 200GR UC YORESEL PEYNIR (CUBUK,CECIL,ORGU)",0.0
TEKSUT CECIL PEYNIRI 200 GR,0.0
TEKSUT HELLIM PEYNIRI 250 GR,0.0
TEKSUT KREM PEYNIR 270 GR,0.0
TEKSUT LOR PEYNIR 500 GR,0.0
TEKSUT MISKET PEYNIR 200 GR,0.0
TEKSUT SUT 200 ML YARIM YAGLI UHT,0.0
TEKSUT TAZE KASAR PEYNIRI 400 GR,0.0
TEKSUT TOST PEYNIR KG,-4.4445432120713795
TELLIOGLU UN 5 KG,0.0
TENO PEÇETE 100 LU,0.0
TEREM MARGARIN 250 GR KASE,0.0
TEREM MARGARIN 250 GR PAKET,0.0
TEREM MARGARIN 250GRX3 LU,0.0
TEX 250 ML BULASIK MAK.TEMIZLEYICI,0.0
TEX 750 ML SIVI KREM Ç.SUYU ETKİLİ,0.0
TEX 750ML SIVI KREM AMONYAKLI,0.0
TEX ASPIRIX 750 ML KIRMIZI,0.0
TEX SIVI ARAP SABUNU 1000 GR,0.0
TEX SODAMATIK 600 GR,0.0
TEX TUZ RUHU 550 GR,0.0
TIKVESLI 200 ML AZ YAGLI UHT KREMA,0.0
TIPITIP 27 GR,0.0
TITIZ DONDURMA KABI FUNNY LIP 9198,0.0
TITIZ KOKTEYL YOGURT KABI,0.0
TITIZ PIPETLI BARDAK 400 ML 9127,0.0
TORKU AV.PAKET MACAR SALAM 4X60GR,0.0
TORKU BANADA 400 GR,0.0
TORKU BANADA CAM  700 GR,0.0
TORKU BEYAZ PEYNIR 900 GR,0.0
TORKU SUCUK 180 GR ISIL İŞL.GÖRMÜŞ VAK,0.0
TORKU SUT Y.YAGLI 1000 ML,0.0
TORKU SUZME PEYNIR 450 GR,0.0
TORKU TEREYAG 750 GR,0.0
TORKU TOST KASAR 400 GR,0.0
TORKU TOST PEYNIRI 600 GR,0.0
TORKU YOGURT 900 GR.HOM.TAM YAG.,0.0
TOYBOX 4 DILIM SURPRIZ OYUNCAK ERKEK 94 GR,0.0
TOYBOX 4 DILIM SURPRIZ OYUNCAK KIZ 94 GR,0.0
TOYBOX BIG EGG 94 GR,0.0
TOYBOX CORNET 25 GR,0.0
TOYBOX LOLIPOP MIX 11 GR,0.0
TOYBOX MAX 20 GR YUMURTA KIZ&ERKEK,0.0
TOYBOX METRE SAKIZ 25 GR,0.0
TOYBOX OYUNCAKLI SAKIZ 5 GR,0.0
TOYBOX SNACK STICK 56 GR,0.0
TRABZON 300 GR TARIM FINDIK EZMESI,0.0
TRABZON 300 GR TARIM FISTIK EZMESI,0.0
TUKAS KOZLENMIS BIBER 680 GR,0.0
TUKAS MISIR 3X220 GR,0.0
TUKAS SALCA DOMATES 830 GR TNK,0.0
TURP KURABİYE KG,0.0
TURSIL JEL 33 YIKAMA 2145 ML KIR ÇİÇELERİ,0.0
TWIX BAR 50 GR,0.0
ULK KREMALI BISKUVI CILEKLI  61 GR,0.0
ULKER  200 GR DANKEK CAY SAATI MOZAIK,0.0
ULKER  3*84 GR IKRAM KREMALI FINDIKLI,0.0
ULKER  350 GR ECE FINDIKLI CIK.POSET,0.0
ULKER  38 GR KEKSTRA KONFETI KAK.KEK,0.0
ULKER  40 GR  ALTINBASAK COREKOTLU KINOALI,0.0
ULKER  BONBON NANELI 36 GR,0.0
ULKER  COCOSTAR 4 LU 100 GR,0.0
ULKER 100 GR SAKLIKOY SUTLU BISKUVI,0.0
ULKER 125 GR ALTINBASAK GRISSINI KEP.,0.0
ULKER 150 GR HANIMELLER COKODAMLA POSET,0.0
ULKER 160GR DANKEK LOK.HAVUC TARCIN,0.0
ULKER 162 GR DANKEK DONUT MARSHMALLOW KEK,0.0
ULKER 180 GR DANKEK TART KEK CILEK,0.0
ULKER 200 GR DANKEK CAY SAATI MEYVELI,0.0
ULKER 220 GR DELUXE GOFRET  FINDIKLI,0.0
ULKER 220 GR DELUXE GOFRET VANILYALI,0.0
ULKER 235  GR DANKEK RULO PASTA CIKO.,0.0
ULKER 24 GR  BEYAZ CIKOLATALI GOFRET,0.0
ULKER 264 GR  SAKLIKOY SUTLU BISKUVI,0.0
ULKER 28 GR ALPELLA 3GEN BEYAZ GOFRET,0.0
ULKER 36 GR CIKOLATALI GOFRET,0.0
ULKER 39 GR 9 KAT TAT FINDIKLI GOFRET,0.0
ULKER 40 GR KEKSTRA JOLEBOL CILEKLI,0.0
ULKER 40 GR KEKSTRA JOLEBOL PORTAKALLI,0.0
ULKER 450 GR PETIBOR CIFTE KAVRULMUS,0.0
ULKER 55 GR DANKEK 8 KEK CIKO.CILEKLI,0.0
ULKER 55 GR DANKEK 8 KEK CIKO.MUZLU,0.0
ULKER 65 GR MAGMA CIKOLATALI KEK,0.0
ULKER 70 GR BEYAZ TABLET CIKOLATA,0.0
ULKER 8 KEK ORMAN MEYVELI 55 GR,0.0
ULKER 81 GR HANIMELLER MAHLEPLI TUZLU KURABIYE,0.0
ULKER 82 GR CIK.GOF.MINI COKLU PAK.,0.0
ULKER 82 GR HANIMELLER FINDIKLI RULO,0.0
ULKER 84 GR IKRAM PRALINLI FINDIKLI,0.0
ULKER 9 KAT KAT FINDIKLI 114 GR,0.0
ULKER 9 KAT KAT INCE CILEKLI 114 GR,0.0
ULKER ALBENI  KURABIYEM 170 GR,0.0
ULKER ALBENI 40 GR,0.0
ULKER ALBENI 52 GR,0.0
ULKER ALBENI ATISTIRMALIK 72 GR,0.0
ULKER ALTINBASAK COREKOT&KINOA LABNE SANDVIC 60 GR,0.0
ULKER ALTINBASAK COREKOTLU 5*40  GR,0.0
ULKER ALTINBASAK GRISSINI 125 GR,0.0
ULKER ALTINBASAK YULAFLI 46 GR,0.0
ULKER ALTINBASAK YULAFLI 5 LI 230 GR,0.0
ULKER BATON CIK.FISTIKLIM 30 GR,0.0
ULKER BATON CIK.SUTLU 30 GR,0.0
ULKER BEBE BISKUVI 172 GR,0.0
ULKER BEBE BISKUVI 400GR POSET,0.0
ULKER BEBE BISKUVI 800 GR,0.0
ULKER BISKREM EXTRA KAK.184 GR.,0.0
ULKER BISKREM KAKAOLU 100 GR,0.0
ULKER BISKREM RULO 150GR,0.0
ULKER BUKLET MADLEN 208 GR,0.0
ULKER CIK.%60 BITTER KARE 60 GR,0.0
ULKER CIK.CARAMIO 32 GR,0.0
"ULKER CIK.DIDO GOFRET 55,5 GR",0.0
"ULKER CIK.DIDO TRİO BEYAZ 36,5 GR",0.0
ULKER CIK.FINDIKLI KARE 60 GR,0.0
ULKER CIK.GOFRET BITTER 36 GR,0.0
ULKER CIK.HOBBY 25 GR,0.0
ULKER CIK.KARE A.FISTIKLI 65 GR,0.0
ULKER CIK.KARE CARAMIO 55 GR,0.0
ULKER CIK.LAVIVA 35 GR,0.0
ULKER CIK.SUTLU KARE 60 GR,0.0
ULKER CIK.TABLET BITTER 70 GR,0.0
ULKER CIK.TABLET SUTLU 70 GR,0.0
ULKER CIZI CITIR 40 GR PEYNIR SOGAN KRAKER,0.0
ULKER CIZI CITIR 40 GR TULUM PEYN KOZ BIBER KRAKER,0.0
ULKER CIZI KRAKER 4*70 GR,0.0
ULKER CIZI KRAKER 70 GR,0.0
ULKER CIZIVIC 3 LU 246 GR,0.0
ULKER CIZIVIC SANDIVIC 82 GR,0.0
ULKER COCOSTAR 25 GR,0.0
ULKER COCOSTAR ATIŞTIRMALIK 66 GR,0.0
ULKER COKOKREM 180 GR,0.0
ULKER COKOKREM 400 GR,0.0
ULKER COKOMEL MARSHMALLOW SADE 36 GR,0.0
ULKER COKOMILK 24 GR,0.0
ULKER COKONAT 3*33 GR,0.0
ULKER COKONAT 33 GR,0.0
ULKER COKOPRENS 30 GR,0.0
ULKER COKOPRENS 300 GR 10 LU,0.0
ULKER COKOPRENS 81 GR,0.0
ULKER CUBUK KRAKER 80 GR,0.0
ULKER DAMLA CIKOLATA 120 GR,0.0
ULKER DANKEK LOK.HIND.CEV.160 GR,0.0
ULKER DANKEK LOK.UZUMLU 160 GR,0.0
ULKER DANKEK MUZLU RULO 235 GR,0.0
ULKER DANKEK POTI HIND.CEV.35 GR,0.0
ULKER DANKEK POTI KAKAOLU 35 GR,0.0
ULKER DANKEK POTI MEYVELI 35 GR,0.0
ULKER DIDO GOFRET 35 GR,0.0
ULKER DOKME SEKER KG,0.0
ULKER DORE BISK.SADE 86 GR,0.0
"ULKER FINDIK RUYASI 40,5 GR",0.0
ULKER GOFRET 9 KAT KAT MUZLU 39 GR,0.0
ULKER HALLEY 30 GR,0.0
ULKER HALLEY 8 LI 240 GR,0.0
ULKER HALLEY KARADUT 7 LI 236 GR,0.0
ULKER HANIMELLER ASORTI 150 GR,0.0
ULKER HANIMELLER COKODAMLA 82 GR,0.0
ULKER HANIMELLER TUZLU KARMA 150 GR,0.0
ULKER HAYLAYF BISKUVI 64 GR,0.0
ULKER IKRAM CIKOLATALI 84 GR,0.0
ULKER IKRAM KREMALI 3*84 GR,0.0
ULKER KAT KAT FINDIK 25 GR,0.0
ULKER KRAKER CUBUK SUSAMLI 45 GR,0.0
ULKER KRAKER SUSAMLI CUBUK 70 GR,0.0
ULKER KRAKER ÇUBUK 40 GR,0.0
ULKER KREMALI BISKUVI 244 GR,0.0
ULKER KREMALI BISKUVI 61 GR,0.0
ULKER KREMALI BISKUVI 8 LI,0.0
ULKER KREMALI BISKUVILI  MUZLU 61 GR,0.0
ULKER KREMINI TOFFEE CILEK 44 GR,0.0
ULKER KREMINI TOFFEE KARPUZ 44 GR,0.0
ULKER KRISPI CUBUK KRAKER ACILI 43 GR,0.0
ULKER KRISPI CUBUK KRAKER BAHARATLI 43 GR,0.0
ULKER KRISPI CUBUK KRAKER PEYNIRLI 43 GR,0.0
ULKER METRO 36 GR,0.0
ULKER METRO 4*36,0.0
ULKER MINI HALLEY KARADUT 74 GR,0.0
ULKER NAPOLITEN 33 GR,0.0
ULKER OLALA SUFLE KEK 70 GR,0.0
ULKER PETIBOR 800 GR,0.0
ULKER PETIBOR CIFTE KAV.175 GR,0.0
ULKER PETIBOR KAKAOLU 175GR,0.0
ULKER PETIT BEURRE 175GR,0.0
ULKER PETIT BEURRE 450 GR,0.0
ULKER PIKO PORT.BAR 18 GR,0.0
ULKER PROBIS 10 LU 280 GR,0.0
ULKER PROBIS BISKUVI 75 GR,0.0
ULKER PUL CIK.%54 BITTER 100 GR,0.0
ULKER PUL CIK.BEYAZ 100 GR,0.0
ULKER PUL CIKOLATA 100 GR,0.0
ULKER RULO KAT FINDIKLI 170 GR,0.0
ULKER RULOKAT FINDIKLI 42 GR,0.0
ULKER SAKLIKOY 100 GR  FRAMBUAZLI CHEESECAKE BISK.,0.0
ULKER SAKLIKOY CIK.KAK.BIS.87 GR,0.0
ULKER SAKLIKOY SUTLU CIKO.100 GR,0.0
ULKER SUTLU CIKOLATIN KG,0.0
ULKER TOZ KAKAO 25 GR,0.0
ULKER TOZ KAKAO 50 GR,0.0
ULKER YUPO AYICIK 80 GR,0.0
ULKER YUPO MEYVE BAHCESI 80 GR,0.0
UNAL ANADOLU ESKI KASAR 250 GR,0.0
UNAL CECIL PEYNIRI 250 GR,0.0
UNAL ESKI KASAR KG,0.0
UNAL KLASIK BEYAZ PEYNIR 4 DILIM 450GR,0.0
UNAL KLASIK BEYAZ PEYNIR 500 GR,0.0
UNAL TAZE KASAR 250 GR,0.0
UNI BABY 90'LI AKTIF SENSITIVE,0.0
UNI BABY AILE ISLAK HAVLU 90 LI,0.0
UNI BABY CAMASIR DETERJANI 1500 ML,0.0
UNI BABY CAMASIR YUMUSATICI 1500 ML,0.0
UNI BABY SAMPUAN 900 ML,0.0
UNI ISLAK HAVLU  3X52 LI AILE,0.0
UNO GELENEKSEL LAVAS 15 CM 250 GR,0.0
UNO GELENEKSEL LAVAŞ 25 CM 390 GR,0.0
UNO GRİSSUNO KEPEKLİ 150 GR,0.0
UNO GİRİSSUNO 150 GR TAM BUG. DENGE VE CİYA TOH,0.0
UNO PREM. DENG TAM BUG&CIYA TOHUM 350 GR,0.0
UNO TAM BUĞDAY EKMEK 450 GR FIRINDAN,0.0
UNO TAM BUĞDAY TAVA 450 GR,0.0
UNO TAM CAVDAR EKMEGI 450GR  FIRINDAN,0.0
UNO TAMBUGDAY EKMEK 450 GR EKŞI MAYALI,0.0
UNO TAMBUĞDAYLI  325  GR LAVAŞ 25 CM,0.0
UNO TAVA EKMEK  470 GR İKİ KAT TAHILLI,0.0
UNO TOST EKMEGI 550 GR BYK,0.0
UNTAD YORESEL TAM BUDAYLı LAVAS 25 CM,0.0
UNTAD YORESEL TORTILLA LAVAS 25 CM 560 GR,0.0
UYSAL CEZERYE 50 GR,0.0
VANISH 1000ML  KOSLA SIVI GOLD BEYAZ,0.0
VANISH 1000ML KOSLA SIVI GOLD PEMBE,0.0
VANISH 450 GR+500GR TUL SISTEM TOZ  PARLATICI,0.0
VANISH MULTIPOWER TOZ  400 GR,0.0
VEET AGDA BANDI NORMAL 12+8'LI,0.0
VEET MEN IN-SHOWER DUSTA 150 ML,0.0
VEET MEN KREM 200 ML HASSA CILT,0.0
VEET MEN KREM 200 ML KURU CILT,0.0
VEET PROFESSIONAL YUZ AGDA BANDI 20LI NORMAL,0.0
VEET TUY DOKUCU KREM 200ML HASSAS,0.0
VEET TUY DOKUCU KREM 200ML NORMAL,0.0
VERNEL MAX 1440 ML SENSITIVE,0.0
VERNEL MAX 1440 ML TAZE GUL,0.0
VERNEL MAX 1440 ML TAZE LALE,0.0
VILEDA CIZMEZ COLORS SUNGER 4 LU,0.0
VILEDA PARLAK KONFOR SUNGER OLUKLU 2LI,0.0
VILEDA SUNGER CIZMEZ 2'LI OLUKLU,0.0
VILEDA SUNGER ULTRA PARLAK,0.0
VILEDA YEDEK PASPAS 2LI EKO,0.0
VILEDA ÇELIK TEL INOX 2+1,0.0
"VIVIDENT 37,5 MENTOS MEYVELI STICK",0.0
VIVIDENT CUZDAN DAMLA SAKIZLI 26 GR,0.0
VIVIDENT CUZDAN EKSTRA 26  GR,0.0
VIVIDENT STORMING 45 DAKIKA 33 GR,0.0
VIVIDENT STORMING KARPUZ 33 GR,0.0
VIVIDENT STORMING NANE 33 GR,0.0
WASA ORIGINAL SADE 275 GR,0.0
WEE BABY  837 SEFFAF DESENLI DAMAKLI EMZIK NO:2,0.0
WEE BABY 122  MAMA KASIGI 2 'LI.,0.0
WEE BABY 753 AKITMAZ KLP PP BARDAK 125 ML (ANTIKOL,0.0
WEE BABY 754 AKITMAZ KLP  PP BARDAK 250 ML ANTIKOL,0.0
WELLNAX  KOKU DOLAP VE CEKMECE CESITLERI,0.0
WHISKAS DREAMIES KEDI 60 GR ODUL MAMASI TAVUKLU,0.0
WHISKAS DREAMIES KEDI ODUL MAMASI SOMONLU 60GR,0.0
WHISKAS KEDI GUVEC 85 GR SIGIR ETLI,0.0
WHISKAS KEDI GUVEC TAVUK ETLI 85 GR,0.0
WHISKAS KEDI KONS. 400 GR ERISKIN TAVUKLU,0.0
WHISKAS KEDI KONS.400 GR ERISKIN TONLU,0.0
WHISKAS KEDI KONS.400GR  ERISKIN BIFTEKLI,0.0
"WHISKAS KEDI KURU MAMA 1,4 KG  TON - SEBZE",0.0
"WHISKAS KEDI KURU MAMA 1,4 KG TAVUK - SEBZE",0.0
WHISKAS KEDI KURU MAMA 300 G ERISKIN TON VE SEBZE,0.0
WHISKAS KEDI KURU MAMA 300 GR ERISKIN BİFTEKHAVU,0.0
WHISKAS KEDI POUCH  BIFTEKLI 85 GR,0.0
WHISKAS KEDI POUCH SOMON BALIKLI 85 GR,0.0
WHISKAS KEDI YAVRU 300 GR KURU MAMA  TAVUKLU,0.0
WHISKAS KEDI YAVRU POUCH ET ÇEŞT. 4 LU (4X85GR),0.0
WHISKAS KEDI YAVRU POUCH TAVUKLU 85 GR,0.0
WHISKAS POUCH TAVUK 85 GR,0.0
WHISKAS POUCH TON BALIKLI 85 GR,0.0
YABAN MERSİNİ,0.0
YAGIZER AHSAP SET CESITLERI,0.0
YAGMUR B.PEYNIR 450GR 3 DILIM,0.0
YAYLA BULGUR NOHUTLU 250 GR,0.0
YAYLA DOMATES CORBASI 250 GR,0.0
YAYLA KINOALI BULGUR PILAVI 250 GR,0.0
YAYLA MERCIMEK CORBASI 250 GR,0.0
YAYLA NAPOLITEN SOSLU MAKARNA 250 GR,0.0
YAYLA PILAKI BARBUNYA 400 GR,0.0
YAYLA SIYEZLI BULGUR 250 GR,0.0
YESIL ZEYTIN AYVALIK TAS KIRMA 320 350,0.0
YESIL ZEYTIN BIBERLI KG 140-160 KLB.,0.0
YESIL ZEYTIN CIZIK KG 230-260 KB,0.0
YESIL ZEYTIN GRILL KG,0.0
YESIL ZEYTIN KIRMA KG 110-140 KB,0.0
YORE YESIL ZEYTIN BIBERLI 400GR,0.0
YORE YESIL ZEYTIN CIZIK SOFRALIK 400 GR,0.0
YORUKOGLU 1 LT SUT Y.YAGLI UHT,0.0
YUDUM AYCICEK YAGI 1 LT,0.0
YUDUM AYCICEK YAGI 5 LT PET,0.0
YUMOS 450 ML COMFORT SPREY LILYUM,0.0
YUMOS 450 ML COMFORT SPREY ORKIDE,0.0
YUMOS EXTRA 1440 ML AMBER,0.0
YUMOS EXTRA 1440  ML LILYUM LOTUS,0.0
YUMOS EXTRA 1440 ML Y.ORKİDE YASEMİN,0.0
YUMOS EXTRA YABANI ORKIDE YAS.1008ML,0.0
YUVA KURU MAYA 100 GR,0.0
YUVA YAŞ MAYA 2X42 GR,0.0
YUVA İNSTANT MAYA 3X11 GR,0.0
YUVAM HASLANMIS FASULYE 800 GR,7.693491306354824
YUVAM HASLANMIS NOHUT 800 GR,0.0
ZARIF CELIK CEZVE NO:4,0.0
ZUBER 40 GR YER FISTIKLI CIKOLATALI,0.0
ZUBER CILEKLI CIKO.40 GR,0.0
ZUBER FINDIKLI KAKAOLU 40 GR,0.0
ZUHRE ANA KARADUT OZU 670 GR,0.0
ÇARLİSTON BİBER,-12.500781298831177
ÇAĞLA,0.0
ÇENGELKÖY BADEM,-16.66944490748458
